fb_code,Class,Order,Family,Genus,species,Home_range,Diel_activity,Size_group,Level_water,TempOccurrence_min,TempOccurrence_mean,TempOccurrence_max,Body_size_max,Size_class,Body_shape,Aspect_ratio,Nphoto,Caudal_fin,Mouth_position,Trophic_level,Diet,Spawning,Depth_min,Depth_max,Depth_range,Allometric_a,Allometric_b,Level_length_weight,PLD,PLD_level,Life_span,Geographic_range_index,Range_extension,Lat_Max_South,Lat_Max_North,Province_2,Province_3,Province_4,Province_6,Province_7,Province_10,Province_11,Province_12,Province_13,Province_14,Province_15,Province_16,Province_17,Province_43,Province_44,Province_45,Province_46,Province_47,Province_48,Province_50,Total_OcuProv,AT,EP,IUCN_status,Vulnerability,Price_category,
23733,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus prochilos,sed,day,smallg,bottom,"25,32","27,24","29,41",4,s1,elongated,"100,647",1,rounded,terminal,"3,2",im,demersal,0,25,25,"0,014164639","2,902,488,013",genus,32,genus,NA,16,native,"12,19",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,vu,10,very high,
23731,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus randalli,sed,day,smallg,bottom,"26,01","27,53","29,15","4,6",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,1,50,49,"0,014164639","2,902,488,013",genus,38,species,NA,8,native,"10,53","21,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,very high,
57964,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus saucrus,sed,day,smallg,bottom,"25,06","27,31","29,44","1,6",s1,elongated,NA,NA,rounded,terminal,3,im,demersal,0,30,30,"0,014164639","2,902,488,013",genus,NA,,NA,24,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,NA,not_targeted,
64951,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus serranilla,sed,day,smallg,bottom,26,"27,98","29,25","3,5",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,15,24,9,"0,014164639","2,902,488,013",genus,32,genus,NA,14,native,"11,8","21,74",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
57961,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus tenox,sed,day,smallg,bottom,"25,88","27,41","29,04","2,5",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,0,21,21,"0,014164639","2,902,488,013",genus,32,genus,NA,18,native,"11,8","21,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,very high,
3878,actinopterygii,perciformes,gobiidae,elacatinus,elacatinus xanthiprora,sed,day,smallg,bottom,"21,36","25,58","29,72",4,s1,elongated,"126,429",1,rounded,terminal,"3,4",im,demersal,7,25,18,"0,014164639","2,902,488,013",genus,32,genus,NA,23,native,"12,19","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,very high,
412,actinopterygii,perciformes,carangidae,elagatis,elagatis bipinnulata,vmob,both,medg,high,"22,81","25,3","28,1",180,s6,fusiform,"329,454",2,forked,terminal,"4,3",fc,pelagic,0,150,150,"0,0135","2,92",species,NA,,6,412,native,"-24,98","42,73",0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,14,1,1,lc,"50,69",medium,
46867,actinopterygii,perciformes,gobiidae,eleotrica,eleotrica cableae,sed,day,sol,bottom,"20,26",23,"25,66",7,s1,elongated,"118,261",1,rounded,terminal,"3,3",im,demersal,1,5,4,"0,014164639","2,902,488,013",species,NA,,NA,3,native,"-0,63","-0,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,vu,"15,01",very high,
175,actinopterygii,elopiformes,elopidae,elops,elops saurus,vmob,day,largeg,high,"20,61","24,91","29,06",100,s6,fusiform,"0,899151",1,forked,terminal,"3,5",fc,pelagic,0,50,50,"0,012457971","2,927,066,289",genus,NA,,NA,36,native,17,"34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"37,86",low,
3628,actinopterygii,perciformes,embiotocidae,embiotoca,embiotoca jacksoni,NA,NA,smallg,bottom,"15,99","19,37","23,81",39,s4,fusiform,"241,741",1,forked,terminal,"3,3",im,live,NA,6,NA,"0,0616","28,636",species,NA,,10,8,native,"24,7","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,lc,"32,28",not_targeted,
3629,actinopterygii,perciformes,embiotocidae,embiotoca,embiotoca lateralis,NA,NA,NA,NA,"18,49",23,"28,5",38,s4,fusiform,"14,289",1,forked,terminal,"3,3",im,live,0,21,21,"0,0616","28,636",genus,NA,,10,5,native,"24,7","25,5",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ne,"39,45",not_targeted,
3715,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria atlantica,sed,day,sol,bottom,"18,72","23,77","28,98","7,5",s2,elongated,NA,NA,rounded,terminal,"3,6",im,demersal,0,110,110,"0,007705413","2,962",family,32,genus,NA,13,native,"24,71","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
60581,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria australis,NA,NA,smallg,bottom,"23,44","25,36","27,55","2,7",s1,elongated,NA,NA,rounded,terminal,"3,2",NA,demersal,10,30,20,"0,007705413","2,962",family,NA,,NA,8,native,"-24,98","14,2",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,10,not_targeted,
27911,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria biocellata,sed,day,sol,bottom,"26,36",28,"29,33","3,8",s1,elongated,NA,NA,rounded,terminal,"3,4",im,demersal,0,40,40,"0,007705413","2,962",family,32,genus,NA,7,native,"10,53","14,6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
47267,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria caldwelli,sed,day,sol,bottom,"24,28","26,85","29,62","2,6",s1,elongated,NA,NA,truncated,terminal,"3,2",im,demersal,0,40,40,"0,007705413","2,962",family,32,genus,NA,20,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
27912,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria culmenis,sed,day,sol,bottom,"26,45","27,97","29,5","6,22",s1,elongated,NA,1,rounded,terminal,"3,48",im,demersal,0,64,64,"0,01","3,04",family,32,genus,NA,1,native,"10,53","11,8",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,dd,10,unknown,
27913,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria diphyodontis,sed,day,sol,bottom,"26,36",28,"29,33",7,s1,elongated,NA,NA,rounded,terminal,"3,5",im,demersal,5,20,15,"0,007705413","2,962",family,32,genus,NA,7,native,"10,53","14,6",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
54805,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria hudsoni,sed,day,sol,bottom,"16,05",19,"22,22","7,4",s2,elongated,NA,NA,rounded,terminal,"3,6",NA,demersal,9,11,2,"0,007705413","2,962",family,32,genus,NA,6,native,-12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,lc,10,not_targeted,
46774,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria hypacanthus,sed,day,sol,bottom,"15,45",20,"24,71",5,s1,elongated,"130,675",1,rounded,terminal,"3,4",pk,demersal,1,10,9,"0,007705413","2,962",family,32,genus,NA,9,native,"28,75","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lc,10,not_targeted,
46776,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria nivipes,sed,day,sol,bottom,"26,55","27,71","28,6","4,2",s1,elongated,"109,145",1,rounded,terminal,"3,4",pk,demersal,5,30,25,"0,007705413","2,962",family,32,genus,NA,6,native,"2,8","9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,dd,10,not_targeted,
3718,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria pandionis,sed,day,sol,bottom,"24,54","27,02","29,55",6,s1,elongated,"0,724716",1,rounded,terminal,"3,4",im,demersal,1,12,11,"0,007705413","2,962",family,32,species,NA,33,native,"11,8",30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
46778,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria piratica,sed,day,sol,bottom,"27,16","28,39","29,33",4,s1,elongated,"113,474",1,rounded,terminal,"3,4",pk,demersal,5,30,25,"0,007705413","2,962",family,32,genus,NA,11,native,"8,01","13,07",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,10,not_targeted,
3719,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria piratula,sed,day,sol,bottom,"20,89","25,02","29,43",5,s1,elongated,NA,NA,truncated,terminal,"3,4",im,demersal,0,30,30,"0,007705413","2,962",family,32,genus,NA,17,native,"16,43","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
60577,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria vitta,sed,day,sol,bottom,"24,78","27,06","29,53","2,1",s1,elongated,NA,NA,truncated,terminal,"3,4",im,demersal,10,32,22,"0,007705413","2,962",family,32,genus,NA,4,native,"18,2",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
46780,actinopterygii,perciformes,chaenopsidae,emblemaria,emblemaria walkeri,sed,day,sol,bottom,"15,45",20,"24,71","6,5",s1,elongated,NA,NA,rounded,terminal,"3,4",pk,demersal,5,20,15,"0,007705413","2,962",family,32,genus,NA,9,native,"28,75","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,dd,10,not_targeted,
3716,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis bahamensis,sed,day,sol,bottom,"24,62","27,01","29,57","2,5",s1,elongated,NA,NA,truncated,terminal,"3,1",im,demersal,0,30,30,"0,007705413","2,962",family,NA,,NA,26,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
54727,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis bottomei,sed,day,sol,bottom,"26,01","27,74","29,3",3,s1,elongated,NA,NA,truncated,terminal,"3,3",im,demersal,0,30,30,"0,007705413","2,962",family,NA,,NA,8,native,"10,53","21,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
3717,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis diaphana,sed,day,sol,bottom,"23,67","26,93","30,1",4,s1,elongated,NA,NA,rounded,terminal,"3,3",im,demersal,0,30,30,"0,007705413","2,962",family,NA,,NA,21,native,"14,6",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
47269,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis leptocirris,sed,day,sol,bottom,"25,08","27,24","29,42","2,2",s1,elongated,NA,NA,rounded,terminal,"3,1",im,demersal,1,18,17,"0,007705413","2,962",family,NA,,NA,24,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
16491,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis occidentalis,sed,day,sol,bottom,"25,15","27,27","29,55","1,9",s1,elongated,NA,NA,rounded,subterminal,"3,1",im,demersal,5,24,19,"0,007705413","2,962",family,NA,,NA,22,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
57925,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis pricei,sed,day,sol,bottom,"24,76","26,81","29,71","2,9",s1,elongated,NA,NA,rounded,terminal,"3,2",im,demersal,0,30,30,"0,007705413","2,962",family,NA,,NA,6,native,"16,43",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,vu,"12,39",not_targeted,
60580,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis ramirezi,sed,day,sol,bottom,"26,02","27,78","29,2","3,1",s1,elongated,NA,NA,rounded,terminal,"3,3",im,demersal,5,15,10,"0,007705413","2,962",family,NA,,NA,8,native,"10,53","21,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
27952,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis randalli,sed,day,sol,bottom,"26,45",28,"29,5","3,8",s1,elongated,NA,NA,truncated,terminal,"3,4",pk,demersal,0,30,30,"0,007705413","2,962",family,NA,,NA,5,native,"10,53","14,2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,dd,10,not_targeted,
60579,actinopterygii,perciformes,chaenopsidae,emblemariopsis,emblemariopsis ruetzleri,sed,day,sol,bottom,"24,39","26,65","29,73",2,s1,elongated,NA,NA,truncated,terminal,"3,1",im,demersal,0,5,5,"0,007705413","2,962",family,NA,,NA,12,native,"16,43",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
3571,actinopterygii,perciformes,haemulidae,emmelichthyops,emmelichthyops atlanticus,mob,day,largeg,high,"24,4","26,88","29,3",13,s2,elongated,"120,372",1,forked,terminal,"3,9",pk,pelagic,10,100,90,"0,0233","3,01",family,NA,,NA,36,native,"11,8","32,37",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"17,89",not_targeted,
10226,actinopterygii,ophidiiformes,carapidae,encheliophis,encheliophis vermicularis,sed,night,sol,bottom,"25,45","27,21","28,87",12,s2,eel_like,NA,NA,pointed,terminal,"3,3",om,pelagic,0,1,1,NA,NA,,80,genus,NA,126,native,"-1,29","23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,ne,10,not_targeted,
8087,actinopterygii,anguilliformes,muraenidae,enchelycore,enchelycore anatina,sed,both,sol,bottom,"18,39","21,62","25,7",120,s6,eel_like,NA,NA,pointed,terminal,4,im,pelagic,3,60,57,"0,00173",3,genus,NA,,NA,63,native,"-23,47","38,2",0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,0,lc,"69,65",medium,
2610,actinopterygii,anguilliformes,muraenidae,enchelycore,enchelycore carychroa,sed,both,sol,bottom,"24,25","26,53","29,04",34,s4,eel_like,NA,NA,pointed,terminal,"4,1",im,pelagic,1,20,19,"0,00173",3,genus,NA,,NA,49,native,"-22,96","32,37",0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,5,1,0,lc,"33,24",medium,
10136,actinopterygii,anguilliformes,muraenidae,enchelycore,enchelycore lichenosa,sed,night,sol,bottom,"20,26",23,"25,66",90,s6,eel_like,NA,NA,pointed,terminal,"4,5",im,pelagic,5,24,19,"0,00173",3,species,NA,,NA,38,native,"-0,63","-0,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,lc,"58,18",medium,
1098,actinopterygii,anguilliformes,muraenidae,enchelycore,enchelycore nigricans,sed,both,sol,bottom,"23,98","26,39","29,01",100,s6,eel_like,NA,NA,pointed,terminal,"4,5",im,pelagic,1,60,59,"0,00173",3,genus,NA,,NA,62,native,"-24,98","32,7",0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,7,1,0,lc,"61,72",medium,
13780,actinopterygii,anguilliformes,muraenidae,enchelycore,enchelycore octaviana,sed,night,sol,bottom,"23,96","25,75","27,76",91,s6,eel_like,NA,NA,pointed,terminal,"4,5",im,pelagic,2,40,38,"0,00173",3,genus,NA,,NA,27,native,-12,"23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"58,31",medium,
6491,actinopterygii,anguilliformes,muraenidae,enchelynassa,enchelynassa canina,sed,night,sol,bottom,27,28,29,250,s6,eel_like,NA,NA,pointed,terminal,"4,5",fc,pelagic,1,30,29,"0,001426673",3,species,NA,,NA,149,native,"10,3","10,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,ne,"84,66",medium,
9889,actinopterygii,syngnathiformes,syngnathidae,enneacampus,enneacampus ansorgii,sed,day,sol,bottom,25,27,"28,75","13,6",s2,elongated,NA,NA,rounded,tubular,"3,3",im,live,0,18,18,"0,001001365",3,family,NA,,NA,1,native,"0,19","0,19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lc,"12,93",not_targeted,
3720,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes altivelis,sed,day,sol,bottom,"24,35","26,57","28,93",4,s1,elongated,NA,NA,rounded,subterminal,"2,7",im,demersal,0,16,16,"0,01413743","3,05",genus,NA,,NA,46,native,"-24,98","32,7",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5,1,0,lc,10,not_targeted,
16503,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes atrorus,sed,day,sol,bottom,"25,3","27,36","29,44","3,3",s1,elongated,NA,NA,rounded,subterminal,"2,8",im,demersal,1,15,14,"0,01413743","3,05",genus,NA,,NA,24,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
3721,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes boehlkei,sed,day,sol,bottom,"24,24","26,92","29,59",4,s1,elongated,NA,NA,rounded,subterminal,"2,7",im,demersal,0,7,7,"0,01413743","3,05",genus,NA,,NA,34,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
46539,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes carminalis,sed,day,sol,bottom,"23,26","25,89","28,41",3,s1,elongated,NA,NA,truncated,subterminal,"2,8",im,demersal,1,5,4,"0,01413743","3,05",species,NA,,NA,19,native,"8,01","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,lc,10,not_targeted,
27687,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes jordani,sed,day,sol,bottom,"25,13","27,3","29,5",4,s1,elongated,NA,NA,truncated,subterminal,"2,7",im,demersal,0,10,10,"0,01413743","3,05",genus,NA,,NA,26,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
46611,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes reticulatus,sed,day,sol,bottom,"16,97","21,5","26,61","4,5",s1,elongated,NA,NA,rounded,subterminal,"2,8",im,demersal,0,5,5,"0,01413743","3,05",genus,NA,,NA,9,native,"24,7","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lc,10,not_targeted,
27244,actinopterygii,perciformes,tripterygiidae,enneanectes,enneanectes smithi,sed,day,sol,bottom,26,27,28,3,s1,elongated,NA,NA,rounded,subterminal,"2,8",im,demersal,2,55,53,"0,01413743","3,05",genus,NA,,NA,1,native,"0,86","0,86",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,vu,10,not_targeted,
4086,actinopterygii,scorpaeniformes,cottidae,enophrys,enophrys bison,sed,night,sol,bottom,11,"12,1","14,43",37,s4,depressed,"147,686",1,truncated,terminal,"3,3",om,demersal,0,20,20,NA,NA,,NA,,NA,4,native,"37,4","37,4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ne,"60,91",low,
4089,actinopterygii,scorpaeniformes,cottidae,enophrys,enophrys taurina,sed,NA,sol,bottom,11,"12,1","14,43",17,s3,elongated,NA,NA,rounded,terminal,"3,5",NA,demersal,11,256,245,NA,NA,,NA,,NA,4,native,"37,4","37,4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lc,"36,7",low,
67,actinopterygii,syngnathiformes,syngnathidae,entelurus,entelurus aequoreus,sed,day,sol,bottom,"12,37","16,05","20,51",40,s4,elongated,NA,NA,pointed,tubular,"3,5",im,live,5,100,95,"0,001001365",3,family,NA,,NA,22,native,"38,2",51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,lc,"34,25",not_targeted,
22665,actinopterygii,perciformes,blenniidae,entomacrodus,entomacrodus cadenati,sed,day,sol,bottom,23,"25,5","28,44","6,9",s1,elongated,NA,NA,truncated,subterminal,2,hd,demersal,0,6,6,"0,014905494","3,017,856,658",family,NA,,NA,12,native,"0,19","15,63",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,lc,"15,39",not_targeted,
46791,actinopterygii,perciformes,blenniidae,entomacrodus,entomacrodus chiostictus,sed,day,sol,bottom,"23,78","25,87","28,16","7,5",s2,elongated,"137,246",1,truncated,subterminal,2,hd,demersal,0,2,2,"0,014905494","3,017,856,658",family,NA,,NA,25,native,"-0,63","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,lc,"14,21",not_targeted,
3756,actinopterygii,perciformes,blenniidae,entomacrodus,entomacrodus nigricans,sed,day,sol,bottom,"24,18","26,76","29,43",10,s2,elongated,NA,NA,truncated,subterminal,2,hd,demersal,0,6,6,"0,014905494","3,017,856,658",family,NA,,NA,34,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"19,5",not_targeted,
22667,actinopterygii,perciformes,blenniidae,entomacrodus,entomacrodus textilis,sed,day,sol,bottom,22,"23,55","26,1",6,s1,elongated,NA,NA,truncated,subterminal,2,hd,demersal,0,1,1,"0,014905494","3,017,856,658",family,NA,,NA,1,native,"-15,97","-7,94",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,lc,"13,79",not_targeted,
12939,actinopterygii,perciformes,blenniidae,entomacrodus,entomacrodus vomerinus,sed,day,sol,bottom,"25,69",27,"28,37","7,9",s2,elongated,"0,6259255",2,truncated,subterminal,2,hd,demersal,0,3,3,"0,014905494","3,017,856,658",family,NA,,NA,7,native,"-17,78","0,86",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"18,53",not_targeted,
4960,actinopterygii,tetraodontiformes,tetraodontidae,ephippion,ephippion guttifer,mob,day,sol,low,18,"21,53","25,76",80,s5,box_shaped,"11,401",1,truncated,subterminal,"3,6",im,demersal,10,100,90,"0,005335716",3,family,NA,,NA,43,native,"0,19","42,25",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,lc,"49,18",very high,
14,actinopterygii,perciformes,serranidae,epinephelus,epinephelus adscensionis,mob,day,sol,bottom,"23,23","25,96","28,84",61,s5,fusiform,"11,998,225",2,rounded,superior,"3,5",im,pelagic,2,120,118,"0,0153",3,species,40,species,12,54,native,"-27,6","34,7",0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,6,1,0,lc,"34,18",very high,
426,actinopterygii,perciformes,serranidae,epinephelus,epinephelus aeneus,mob,day,sol,bottom,"16,74","20,76","25,51",120,s6,fusiform,"1,154,391,333",3,rounded,superior,4,im,pelagic,20,200,180,"0,0343","2,9",genus,39,genus,17,51,native,"0,19","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,nt,"52,39",very high,
348,actinopterygii,perciformes,serranidae,epinephelus,epinephelus analogus,mob,night,sol,bottom,"22,55","24,58","26,9",114,s6,fusiform,"115,529",1,rounded,superior,"3,8",im,pelagic,5,107,102,"0,01983351",3,species,39,genus,NA,34,native,-12,"37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,lc,"68,33",high,
9217,actinopterygii,perciformes,serranidae,epinephelus,epinephelus caninus,mob,day,sol,bottom,"16,29","20,31","25,07",164,s6,fusiform,"1,254,548",2,truncated,superior,"3,8",im,pelagic,30,530,500,"0,0343","2,9",genus,39,genus,NA,43,native,"9,16","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,dd,"87,06",very high,
9219,actinopterygii,perciformes,serranidae,epinephelus,epinephelus cifuentesi,mob,night,sol,bottom,"25,36","26,51","27,88",100,s6,fusiform,"128,137",1,rounded,superior,4,fc,pelagic,40,135,95,"0,0343","2,9",genus,39,genus,NA,11,native,"-0,63","18,77",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,vu,"38,74",very high,
61252,actinopterygii,perciformes,serranidae,epinephelus,epinephelus clippertonensis,mob,night,sol,bottom,27,28,29,61,s5,fusiform,"110,159",1,rounded,superior,"3,9",im,pelagic,1,100,99,"0,0343","2,9",genus,39,genus,NA,1,native,"10,3","10,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,"48,79",very high,
6465,actinopterygii,perciformes,serranidae,epinephelus,epinephelus coioides,mob,both,sol,bottom,17,22,28,120,s6,fusiform,"1,284,177",4,rounded,superior,4,fc,pelagic,0,100,100,"0,009897024","3,101,785,077",species,39,genus,22,196,lessepsian,"32,9","32,9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,nt,"57,51",high,
9224,actinopterygii,perciformes,serranidae,epinephelus,epinephelus costae,mob,day,sol,bottom,"16,82","20,77","25,36",140,s6,fusiform,"1,502,995",2,truncated,superior,"3,9",fc,pelagic,10,80,70,"0,0343","2,9",genus,39,genus,NA,51,native,"0,19","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,dd,"65,72",very high,"""im"" changed to ""fc"", source: López, V. G., & i Orvay, F. C. (2005). Food habits of groupers Epinephelus marginatus (Lowe, 1834) and Epinephelus costae (Steindachner, 1878) in the Mediterranean Coast of Spain. Hidrobiológica, 15(1), 27-34."
1204,actinopterygii,perciformes,serranidae,epinephelus,epinephelus drummondhayi,mob,day,sol,bottom,"19,38","24,14","29,01",110,s6,fusiform,"1,457,895",2,truncated,superior,4,im,pelagic,25,183,158,"0,0343","2,9",genus,39,genus,45,21,native,"20,6","34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,cr,"60,25",very high,
